date,Ensemble,A2C,PPO,DDPG,DJIA
2021-08-31,0.4935256333570577,0.45805434369203946,0.3095306202217296,0.3310629764764108,0.3740342227961482
2021-09-01,0.4909904726661751,0.46548150778361697,0.31529019739314057,0.3320443690308412,0.3721613153308154
2021-09-02,0.4803153422032296,0.45814831610077,0.3147196469201248,0.33116968585761386,0.3772628972993566
2021-09-03,0.47541023660608683,0.4460098060194797,0.3013351458018232,0.3223886468691175,0.37435904830679
2021-09-07,0.4700970799204245,0.43911459715093004,0.3005471093056431,0.32788354297743316,0.3639028544041747
2021-09-08,0.4675053920819472,0.4281403179576617,0.2948675726130896,0.3188119562564533,0.3612244100299742
2021-09-09,0.4604636890904925,0.41769766669550745,0.2871251601989464,0.3142005228324789,0.355330041312796
2021-09-10,0.47687067304641917,0.43198457071604124,0.28890979777678805,0.3213374496463175,0.34477397115503927
2021-09-13,0.46159298986199593,0.4164979377966418,0.27704391961145625,0.3118224038789208,0.3549511794087947
2021-09-14,0.47259340909460756,0.4281944325981111,0.282374877442775,0.3170650418523173,0.343602474290023
2021-09-15,0.47346262782414406,0.424660703684965,0.28422078464045875,0.3211659246180174,0.35280475064898686
2021-09-16,0.47185746926798444,0.4220460546890441,0.28074955930424905,0.3162916354282057,0.3503539877074795
2021-09-17,0.44719947308604535,0.39395288484335955,0.2565954802427617,0.3018772519432875,0.343886468930402
2021-09-20,0.4527966561871928,0.3960575498348009,0.25669708502246036,0.3073188325251006,0.32001194568583524
2021-09-21,0.4748087823798992,0.40820690050270847,0.2643971009926891,0.31800323625437144,0.31804462631974584
2021-09-22,0.5119034749598987,0.43273764870853015,0.28120408355090576,0.333770611744834,0.33119717553593353
2021-09-23,0.5239411201015669,0.4354952541401864,0.28843926859244906,0.3411544576360186,0.35087856572840415
2021-09-24,0.5264329205571903,0.4438233545866559,0.29337494895414684,0.3445415396329752,0.3521678497879337
2021-09-27,0.5039641193259112,0.42985657846184644,0.2785608464170386,0.3259328110152795,0.35494116142575627
2021-09-28,0.5039303873440302,0.43113966480463883,0.28064972172332747,0.3321101733643341,0.3328162940976245
2021-09-29,0.4820933881517071,0.40726512617872346,0.2662631241426121,0.3108409187218393,0.33634186518906484
2021-09-30,0.5219602417879565,0.42880065365794295,0.2674399165028465,0.32939850947632143,0.3150946338901537
2021-10-01,0.5157108473476346,0.4195600069322014,0.2580362916136014,0.31929308937422496,0.33384495881053144
2021-10-04,0.5245712832237519,0.42801453655348465,0.2703251127836481,0.3246914771519718,0.32127299724771086
2021-10-05,0.5200508885468191,0.42533779878937095,0.27589116345496056,0.326689882787236,0.3333868637679531
2021-10-06,0.5295833382849018,0.43407049337487336,0.28839345245178594,0.3386261406078719,0.3373626369456384
2021-10-07,0.5308215850043121,0.43474969284232134,0.29052939036892345,0.3380698789858849,0.35049469483288376
2021-10-08,0.52090008354133,0.42276832598480385,0.28109891557506494,0.3257261898800121,0.35015696737438917
2021-10-11,0.523294744122597,0.41062944607396634,0.2774596992087919,0.31617753385093605,0.34043512198601955
2021-10-12,0.5101189138310767,0.40055001677950663,0.2646370716884292,0.3056705155777004,0.3358608502155953
2021-10-13,0.5333097406163341,0.4199929256387245,0.2798114501355229,0.316496949522203,0.3358402070990312
2021-10-14,0.5501061435792638,0.43780201102000005,0.2898527598660816,0.3318449399067689,0.35661932537232555
2021-10-15,0.5481230359592231,0.43053044841676313,0.2931849598872225,0.3255095222186315,0.37147083343926846
2021-10-18,0.5572984631131652,0.4478408319488869,0.31326792607602716,0.3351725104911192,0.3700660389995527
2021-10-19,0.566772213305905,0.45828170817607994,0.3260624975054329,0.33988551895682484,0.37778701995741604
2021-10-20,0.5513127021359581,0.44782945210764913,0.32904720608088156,0.31962693220429683,0.3836945941976906
2021-10-21,0.5755377370093187,0.4667219332091168,0.34212028366732405,0.3289392514680636,0.38345127863995265
